month,retail_format,channel,sales_thousand_ars,share_pct,is_observed
2026-03-01,wholesale,showroom,,,False
2026-04-01,wholesale,showroom,,,False
2026-05-01,wholesale,showroom,,,False
2017-01-01,wholesale,online,16745.0915,0.4089640126487792,True
2017-02-01,wholesale,online,14300.6588,0.3722298834261741,True
2017-03-01,wholesale,online,21613.5735,0.46384907635352796,True
2017-04-01,wholesale,online,16482.302,0.3644224149610265,True
2017-05-01,wholesale,online,20131.2148,0.43108879193176936,True
2017-06-01,wholesale,online,19101.4352,0.39792122223336207,True
2017-07-01,wholesale,online,21149.08841,0.41126363497126184,True
2017-08-01,wholesale,online,21741.20387,0.42790437198637354,True
2017-09-01,wholesale,online,22473.84757,0.4415338197948592,True
2017-10-01,wholesale,online,24336.65111,0.4947333365375318,True
2017-11-01,wholesale,online,26076.92498,0.4914614497327008,True
2017-12-01,wholesale,online,27783.86147,0.4499015967073049,True
2018-01-01,wholesale,online,24049.09934,0.4790741289355021,True
2018-02-01,wholesale,online,28595.45735,0.5832786934715892,True
2018-03-01,wholesale,online,20023.22259011,0.3412526347477398,True
2018-04-01,wholesale,online,34472.500340000006,0.6216278175626023,True
2018-05-01,wholesale,online,22122.5129,0.37575570955528936,True
2018-06-01,wholesale,online,26769.15823,0.43193876636567474,True
2018-07-01,wholesale,online,25875.70346,0.3881062213579732,True
2018-08-01,wholesale,online,32911.80055,0.49958285793980556,True
2018-09-01,wholesale,online,29982.71287,0.4813606170536641,True
2018-10-01,wholesale,online,29574.5899,0.43327101514851213,True
2018-11-01,wholesale,online,32037.35743,0.45502006855873783,True
2018-12-01,wholesale,online,39699.6144,0.4656059583841496,True
2019-01-01,wholesale,online,55411.96263,0.8046308538882654,True
2019-02-01,wholesale,online,39265.49523000001,0.5574977837691385,True
2019-03-01,wholesale,online,14082.26436,0.17204084218250038,True
2019-04-01,wholesale,online,34448.330030000005,0.4246582953011394,True
2019-05-01,wholesale,online,45843.91427,0.5337713878831782,True
2019-06-01,wholesale,online,72632.18777,0.8197300827366363,True
2019-07-01,wholesale,online,87429.00787999999,0.9558409734963494,True
2019-08-01,wholesale,online,105994.57048,1.0860292736899049,True
2019-09-01,wholesale,online,120560.78023,1.243299791056785,True
2019-10-01,wholesale,online,42433.56318,0.3855899616664376,True
2019-11-01,wholesale,online,82773.33579000001,0.7271912109972404,True
2019-12-01,wholesale,online,38683.00889,0.27248144872417934,True
2020-01-01,wholesale,online,21415.191810000004,0.1870021720378351,True
2020-02-01,wholesale,online,11597.37388,0.09568474983966126,True
2020-03-01,wholesale,online,12960.5587,0.08544741757847196,True
2020-04-01,wholesale,online,17893.251,0.14686233301305582,True
2020-05-01,wholesale,online,12212.704,0.0940125762976134,True
2020-06-01,wholesale,online,91400.7581,0.6837983654918895,True
2020-07-01,wholesale,online,27935.591,0.20295786951188105,True
2020-08-01,wholesale,online,45615.464100000005,0.3249356234865609,True
2020-09-01,wholesale,online,88065.76211,0.6605224754719379,True
2020-10-01,wholesale,online,15445.83892,0.10294903863270616,True
2020-11-01,wholesale,online,73864.855,0.48715922530318306,True
2020-12-01,wholesale,online,109248.92675,0.5517453176948164,True
2021-01-01,wholesale,online,55817.3631,0.35723128239833357,True
2021-02-01,wholesale,online,91205.645,0.5724423903060527,True
2021-03-01,wholesale,online,65674.43308,0.35865222699970345,True
2021-04-01,wholesale,online,153330.252,0.8163888674917633,True
2021-05-01,wholesale,online,136437.858,0.7088213806137691,True
2021-06-01,wholesale,online,167475.54306,0.8134068313321339,True
