month,retail_format,category,sales_thousand_ars,share_pct,is_observed,comparable_across_formats
2020-06-01,supermarkets,fruit_and_vegetables,2610763.010297,3.33716934748852,True,True
2020-07-01,supermarkets,fruit_and_vegetables,2712593.8277300005,3.3430743807354437,True,True
2020-08-01,supermarkets,fruit_and_vegetables,2842695.03008,3.5351638740583757,True,True
2020-09-01,supermarkets,fruit_and_vegetables,2932524.240359999,3.8057163980640976,True,True
2020-10-01,supermarkets,fruit_and_vegetables,3508831.9935000013,3.9325976651882657,True,True
2020-11-01,supermarkets,fruit_and_vegetables,3600215.4410800016,3.9522195898546233,True,True
2020-12-01,supermarkets,fruit_and_vegetables,4262746.599545901,3.6809335299650128,True,True
2021-01-01,supermarkets,fruit_and_vegetables,4076717.804310001,4.159594256898774,True,True
2021-02-01,supermarkets,fruit_and_vegetables,3978725.70026,4.280306063206374,True,True
2021-03-01,supermarkets,fruit_and_vegetables,4214424.174690001,3.930416796973766,True,True
2021-04-01,supermarkets,fruit_and_vegetables,4041721.714679999,3.781898273282654,True,True
2021-05-01,supermarkets,fruit_and_vegetables,3924175.620469998,3.5479286262762937,True,True
2021-06-01,supermarkets,fruit_and_vegetables,3748454.174113699,3.223425998033045,True,True
2021-07-01,supermarkets,fruit_and_vegetables,3985101.6066600033,3.1713731587288176,True,True
2021-08-01,supermarkets,fruit_and_vegetables,4074608.925539999,3.263856522289601,True,True
2021-09-01,supermarkets,fruit_and_vegetables,4184266.092729999,3.401780056929777,True,True
2021-10-01,supermarkets,fruit_and_vegetables,4785226.4022200005,3.4061584382608414,True,True
2021-11-01,supermarkets,fruit_and_vegetables,4869397.981329998,3.4363659886541233,True,True
2021-12-01,supermarkets,fruit_and_vegetables,5863700.607899003,3.1870856369098686,True,True
2022-01-01,supermarkets,fruit_and_vegetables,6138441.197065,3.9726615553849496,True,True
2022-02-01,supermarkets,fruit_and_vegetables,6436027.691499002,4.228593215045386,True,True
2022-03-01,supermarkets,fruit_and_vegetables,6886240.028899998,4.075120166902822,True,True
2022-04-01,supermarkets,fruit_and_vegetables,6510828.332191996,3.6744422565318215,True,True
2022-05-01,supermarkets,fruit_and_vegetables,6282411.8887760015,3.497192733886033,True,True
2022-06-01,supermarkets,fruit_and_vegetables,6484385.786924998,3.3064281153973742,True,True
2022-07-01,supermarkets,fruit_and_vegetables,7416452.310887001,3.2497605801320897,True,True
2022-08-01,supermarkets,fruit_and_vegetables,8458193.060855001,3.750726789061471,True,True
2022-09-01,supermarkets,fruit_and_vegetables,9223533.825968998,3.973038289135626,True,True
2022-10-01,supermarkets,fruit_and_vegetables,10909861.273368005,4.1066128331968255,True,True
2022-11-01,supermarkets,fruit_and_vegetables,11476672.499236995,4.029922200485038,True,True
2022-12-01,supermarkets,fruit_and_vegetables,14268418.298630005,3.967112358643648,True,True
2023-01-01,supermarkets,fruit_and_vegetables,15582759.208721,4.922243531956125,True,True
2023-02-01,supermarkets,fruit_and_vegetables,15392770.149382005,4.834154660696219,True,True
2023-03-01,supermarkets,fruit_and_vegetables,17092649.273992997,4.706795387617196,True,True
2023-04-01,supermarkets,fruit_and_vegetables,17159161.561060004,4.447520977574702,True,True
2023-05-01,supermarkets,fruit_and_vegetables,17242793.635139994,4.433766739512717,True,True
2023-06-01,supermarkets,fruit_and_vegetables,17622533.653760005,4.138632244787737,True,True
2023-07-01,supermarkets,fruit_and_vegetables,19597904.85778,4.060316502839888,True,True
2023-08-01,supermarkets,fruit_and_vegetables,22871543.665379997,4.255889622448629,True,True
2023-09-01,supermarkets,fruit_and_vegetables,25703599.32283002,4.430791446033127,True,True
2023-10-01,supermarkets,fruit_and_vegetables,29168220.24688001,4.1175698234316025,True,True
2023-11-01,supermarkets,fruit_and_vegetables,33724944.10653,4.412499230279721,True,True
2023-12-01,supermarkets,fruit_and_vegetables,44929280.57403995,3.9169153156101357,True,True
2024-01-01,supermarkets,fruit_and_vegetables,47993638.64680002,4.356175144210144,True,True
2024-02-01,supermarkets,fruit_and_vegetables,52081723.84047,4.3655657734308955,True,True
2024-03-01,supermarkets,fruit_and_vegetables,59737392.75330001,4.198187427095297,True,True
2024-04-01,supermarkets,fruit_and_vegetables,59332876.94173,4.444016914413386,True,True
2024-05-01,supermarkets,fruit_and_vegetables,60571473.03929002,4.287093348272534,True,True
2024-06-01,supermarkets,fruit_and_vegetables,66115329.39735003,4.313033840619577,True,True
2024-07-01,supermarkets,fruit_and_vegetables,72017089.42422,4.53400366162389,True,True
2024-08-01,supermarkets,fruit_and_vegetables,81294294.41395997,4.872390696484084,True,True
2024-09-01,supermarkets,fruit_and_vegetables,77690730.77871,4.9012350407415415,True,True
2024-10-01,supermarkets,fruit_and_vegetables,82210113.06482007,4.840530327205149,True,True
2024-11-01,supermarkets,fruit_and_vegetables,85782357.24315003,4.7024083626048245,True,True
2024-12-01,supermarkets,fruit_and_vegetables,91564976.37987998,4.1093462624188275,True,True
2025-01-01,supermarkets,fruit_and_vegetables,90017145.61495002,4.813657951966476,True,True
2025-02-01,supermarkets,fruit_and_vegetables,84141551.1233,4.69443992659186,True,True
2025-03-01,supermarkets,fruit_and_vegetables,96805734.42675,4.732841630788824,True,True
2025-04-01,supermarkets,fruit_and_vegetables,91044099.33404005,4.608944801039782,True,True
2025-05-01,supermarkets,fruit_and_vegetables,85254333.40379006,4.289689572769519,True,True
2025-06-01,supermarkets,fruit_and_vegetables,79047929.73752001,3.933706871223677,True,True
2025-07-01,supermarkets,fruit_and_vegetables,85358576.33780995,4.14556565976433,True,True
2025-08-01,supermarkets,fruit_and_vegetables,91925863.96253996,4.363043500463493,True,True
2025-09-01,supermarkets,fruit_and_vegetables,90479387.98782006,4.6107365569078675,True,True
2025-10-01,supermarkets,fruit_and_vegetables,101664328.13701998,4.682905624053646,True,True
2025-11-01,supermarkets,fruit_and_vegetables,106837147.86780004,4.831369330491846,True,True
2025-12-01,supermarkets,fruit_and_vegetables,122131056.27477996,4.367891122904201,True,True
2026-01-01,supermarkets,fruit_and_vegetables,124529955.96107,5.323537187795798,True,True
2026-02-01,supermarkets,fruit_and_vegetables,115276318.85928,5.20707791014347,True,True
2026-03-01,supermarkets,fruit_and_vegetables,118308652.37658,4.802207700999142,True,True
2026-04-01,supermarkets,fruit_and_vegetables,106751142.34106004,4.448720382745801,True,True
2026-05-01,supermarkets,fruit_and_vegetables,103700307.43162996,4.143388800273151,True,True
2017-01-01,supermarkets,prepared_food,340777.38815,1.2232275130739922,True,False
2017-02-01,supermarkets,prepared_food,328288.69508000003,1.262930549776573,True,False
2017-03-01,supermarkets,prepared_food,353335.15475999995,1.2719045061310585,True,False
2017-04-01,supermarkets,prepared_food,359694.4537399999,1.2346093666890807,True,False
2017-05-01,supermarkets,prepared_food,336568.00849,1.2033606929441254,True,False
2017-06-01,supermarkets,prepared_food,345114.11993,1.1846274768695197,True,False
2017-07-01,supermarkets,prepared_food,380008.1679265002,1.2186661599332607,True,False
2017-08-01,supermarkets,prepared_food,370191.1923082999,1.1882285571137223,True,False
2017-09-01,supermarkets,prepared_food,362573.6632661001,1.1879284755687751,True,False
2017-10-01,supermarkets,prepared_food,381176.12414,1.1748022057964773,True,False
2017-11-01,supermarkets,prepared_food,369678.34027,1.0992849353768679,True,False
2017-12-01,supermarkets,prepared_food,476275.0587,1.1683051943745568,True,False
2018-01-01,supermarkets,prepared_food,392859.4821099998,1.2095722347744031,True,False
2018-02-01,supermarkets,prepared_food,387396.60138,1.2206533162873663,True,False
2018-03-01,supermarkets,prepared_food,438291.74747,1.1997707486623272,True,False
2018-04-01,supermarkets,prepared_food,402471.0071000001,1.179791310608529,True,False
2018-05-01,supermarkets,prepared_food,392629.88676,1.117548318580001,True,False
2018-06-01,supermarkets,prepared_food,410556.1290099997,1.070879761297347,True,False
2018-07-01,supermarkets,prepared_food,445756.3830439999,1.1348624588495342,True,False
2018-08-01,supermarkets,prepared_food,437960.5554911629,1.1089881085011106,True,False
2018-09-01,supermarkets,prepared_food,445612.1843200001,1.1161078444966277,True,False
2018-10-01,supermarkets,prepared_food,465288.69512,1.0715936784301012,True,False
2018-11-01,supermarkets,prepared_food,472385.6955100001,1.0532698563241625,True,False
2018-12-01,supermarkets,prepared_food,602646.8070099999,1.0535054751226836,True,False
2019-01-01,supermarkets,prepared_food,492671.28554,1.0843759429411841,True,False
2019-02-01,supermarkets,prepared_food,487345.4749599999,1.0928953431233772,True,False
2019-03-01,supermarkets,prepared_food,560791.4093200001,1.0981764127664528,True,False
2019-04-01,supermarkets,prepared_food,539774.5820100001,1.087785675367025,True,False
2019-05-01,supermarkets,prepared_food,543928.4603799997,1.0711828897322917,True,False
2019-06-01,supermarkets,prepared_food,590336.9223500001,1.084910535909815,True,False
2019-07-01,supermarkets,prepared_food,584032.4124300003,1.0610189949644475,True,False
2019-08-01,supermarkets,prepared_food,617698.5667000002,1.0351546544816166,True,False
2019-09-01,supermarkets,prepared_food,605838.3530400002,1.0466185473419167,True,False
2019-10-01,supermarkets,prepared_food,669988.3783209999,1.010150808218254,True,False
2019-11-01,supermarkets,prepared_food,679345.7818199997,0.9998655945428233,True,False
2019-12-01,supermarkets,prepared_food,883049.9169199999,1.0572327777154804,True,False
2020-01-01,supermarkets,prepared_food,743666.0235899996,1.0601837831351943,True,False
2020-02-01,supermarkets,prepared_food,770114.0014599998,1.0623077697983851,True,False
2020-03-01,supermarkets,prepared_food,706232.93299,0.8233261174515909,True,False
2020-04-01,supermarkets,prepared_food,462785.37682,0.6169682248126618,True,False
2020-05-01,supermarkets,prepared_food,495195.6093780001,0.6300637727770385,True,False
2020-06-01,supermarkets,prepared_food,492194.6345329999,0.6291405389472662,True,False
2020-07-01,supermarkets,prepared_food,518942.5376,0.6395588918582028,True,False
2020-08-01,supermarkets,prepared_food,552759.8525800002,0.687409884350365,True,False
2020-09-01,supermarkets,prepared_food,547489.9053800001,0.7105111978284772,True,False
2020-10-01,supermarkets,prepared_food,620579.6498599998,0.6955277672523837,True,False
2020-11-01,supermarkets,prepared_food,630822.7059500002,0.6925001842203066,True,False
2020-12-01,supermarkets,prepared_food,881476.7887600001,0.7611659271461777,True,False
2021-01-01,supermarkets,prepared_food,788246.1858699998,0.8042706081595364,True,False
2021-02-01,supermarkets,prepared_food,757531.31546,0.8149508478104562,True,False
2021-03-01,supermarkets,prepared_food,891016.0557399999,0.8309710476903786,True,False
2021-04-01,supermarkets,prepared_food,912712.9804400002,0.8540389191545303,True,False
2021-05-01,supermarkets,prepared_food,892263.37775,0.8067138391013319,True,False
2021-06-01,supermarkets,prepared_food,914622.5901,0.7865157471249468,True,False
2021-07-01,supermarkets,prepared_food,1052052.78578,0.8372313420597879,True,False
2021-08-01,supermarkets,prepared_food,1087448.22847,0.8710713243906478,True,False
2021-09-01,supermarkets,prepared_food,1103823.9453499997,0.897401408141151,True,False
2021-10-01,supermarkets,prepared_food,1226503.6624200002,0.8730340945564402,True,False
2021-11-01,supermarkets,prepared_food,1213625.2297580007,0.8564632586005726,True,False
2021-12-01,supermarkets,prepared_food,1679028.6847859998,0.9125991524929673,True,False
2022-01-01,supermarkets,prepared_food,1401929.4287530005,0.9072973033663245,True,False
2022-02-01,supermarkets,prepared_food,1370639.5888319996,0.9005364090125108,True,False
2022-03-01,supermarkets,prepared_food,1589119.30484,0.9404046474695023,True,False
2022-04-01,supermarkets,prepared_food,1715918.812987,0.9683936165299941,True,False
2022-05-01,supermarkets,prepared_food,1779482.8568459994,0.9905741023053247,True,False
2022-06-01,supermarkets,prepared_food,1871697.15764,0.9543898695862448,True,False
2022-07-01,supermarkets,prepared_food,2122237.109516,0.9299274384970351,True,False
2022-08-01,supermarkets,prepared_food,2216968.728737999,0.9830993383057889,True,False
2022-09-01,supermarkets,prepared_food,2319613.128693,0.999173630212255,True,False
2022-10-01,supermarkets,prepared_food,2568404.741253,0.9667807506425808,True,False
2022-11-01,supermarkets,prepared_food,2676359.2458199994,0.939777582911812,True,False
2022-12-01,supermarkets,prepared_food,3590640.4139869995,0.9983218646695314,True,False
2023-01-01,supermarkets,prepared_food,3226821.4457770004,1.0192803968480761,True,False
2023-02-01,supermarkets,prepared_food,3258742.497198001,1.0234197664200828,True,False
2023-03-01,supermarkets,prepared_food,3865569.6340740006,1.0644602268798682,True,False
2023-04-01,supermarkets,prepared_food,4164169.802659997,1.0793203668844853,True,False
2023-05-01,supermarkets,prepared_food,4255904.661449999,1.0943521643742582,True,False
2023-06-01,supermarkets,prepared_food,4501863.43834,1.0572575745128239,True,False
2023-07-01,supermarkets,prepared_food,4951871.398909997,1.0259344203803162,True,False
2023-08-01,supermarkets,prepared_food,5495798.50831,1.0226468392681873,True,False
2023-09-01,supermarkets,prepared_food,6036844.217159999,1.0406323792430663,True,False
2023-10-01,supermarkets,prepared_food,6867532.986969995,0.9694642439349197,True,False
2023-11-01,supermarkets,prepared_food,7401603.01747,0.9684098367741615,True,False
2023-12-01,supermarkets,prepared_food,11123191.186220009,0.9697150134413387,True,False
2024-01-01,supermarkets,prepared_food,10332825.6665,0.9378659257139919,True,False
2024-02-01,supermarkets,prepared_food,11358617.93256,0.9520958605700186,True,False
2024-03-01,supermarkets,prepared_food,13247092.833599996,0.9309709717204138,True,False
2024-04-01,supermarkets,prepared_food,12716465.08092,0.9524598978514981,True,False
2024-05-01,supermarkets,prepared_food,13554023.784929998,0.9593190043935277,True,False
2024-06-01,supermarkets,prepared_food,15176103.199570008,0.9900131673714991,True,False
2024-07-01,supermarkets,prepared_food,16323960.63454,1.02771297591926,True,False
2024-08-01,supermarkets,prepared_food,17476384.307760008,1.0474507826552701,True,False
2024-09-01,supermarkets,prepared_food,16914517.39049,1.0670774299656844,True,False
2024-10-01,supermarkets,prepared_food,17852273.126829997,1.0511415963123056,True,False
2024-11-01,supermarkets,prepared_food,19033314.36041001,1.0433662526058125,True,False
2024-12-01,supermarkets,prepared_food,24363470.95206999,1.0934086618564114,True,False
2025-01-01,supermarkets,prepared_food,20979653.509830005,1.1218848948963163,True,False
2025-02-01,supermarkets,prepared_food,20486511.636459988,1.1429869891732352,True,False
2025-03-01,supermarkets,prepared_food,23365341.457549997,1.14233378242241,True,False
2025-04-01,supermarkets,prepared_food,22587461.625290006,1.143449873062151,True,False
2025-05-01,supermarkets,prepared_food,22905891.08423,1.1525415567280424,True,False
2025-06-01,supermarkets,prepared_food,22344470.390090004,1.1119405277179706,True,False
2025-07-01,supermarkets,prepared_food,23964804.124189988,1.1638861996367917,True,False
2025-08-01,supermarkets,prepared_food,24300997.734949995,1.153389325396579,True,False
2025-09-01,supermarkets,prepared_food,22867192.154210016,1.1652885940546596,True,False
2025-10-01,supermarkets,prepared_food,24944450.68647,1.1490019218064667,True,False
2025-11-01,supermarkets,prepared_food,25628987.460140005,1.1589892322818172,True,False
2025-12-01,supermarkets,prepared_food,32780209.190970007,1.1723503349552813,True,False
2026-01-01,supermarkets,prepared_food,27801038.4211,1.1884679533680451,True,False
2026-02-01,supermarkets,prepared_food,26302909.204569995,1.1881130387136758,True,False
2026-03-01,supermarkets,prepared_food,29196717.209620003,1.1851094354590639,True,False
2026-04-01,supermarkets,prepared_food,28377562.64165,1.182599441729782,True,False
2026-05-01,supermarkets,prepared_food,28575260.989009995,1.1417364063728246,True,False
2017-01-01,supermarkets,cleaning_and_personal_care,4397543.670590001,15.785074347251937,True,True
2017-02-01,supermarkets,cleaning_and_personal_care,4053283.77082,15.59303130994115,True,True
2017-03-01,supermarkets,cleaning_and_personal_care,4354197.610579998,15.67385380954667,True,True
2017-04-01,supermarkets,cleaning_and_personal_care,4355706.64557,14.950456331077369,True,True
2017-05-01,supermarkets,cleaning_and_personal_care,4206101.6051087,15.038438634809784,True,True
2017-06-01,supermarkets,cleaning_and_personal_care,4277889.538620001,14.684144165094768,True,True
2017-07-01,supermarkets,cleaning_and_personal_care,4599798.333679999,14.75131074776644,True,True
2017-08-01,supermarkets,cleaning_and_personal_care,4585003.763950002,14.716807206645013,True,True
2017-09-01,supermarkets,cleaning_and_personal_care,4708171.561280001,15.425751046354453,True,True
2017-10-01,supermarkets,cleaning_and_personal_care,4889144.438340002,15.068566226644913,True,True
2017-11-01,supermarkets,cleaning_and_personal_care,4988358.59175,14.833510256953367,True,True
2017-12-01,supermarkets,cleaning_and_personal_care,5239243.108389994,12.851890575228916,True,True
2018-01-01,supermarkets,cleaning_and_personal_care,4989430.335300002,15.36192118491419,True,True
2018-02-01,supermarkets,cleaning_and_personal_care,4725277.135080001,14.88894116459858,True,True
2018-03-01,supermarkets,cleaning_and_personal_care,5341668.284599996,14.622172089514443,True,True
2018-04-01,supermarkets,cleaning_and_personal_care,5038590.881000004,14.769972580007929,True,True
2018-05-01,supermarkets,cleaning_and_personal_care,4862993.325099997,13.841610628722353,True,True
2018-06-01,supermarkets,cleaning_and_personal_care,5109867.417749999,13.32839340086415,True,True
2018-07-01,supermarkets,cleaning_and_personal_care,5496160.817630002,13.992814947783636,True,True
2018-08-01,supermarkets,cleaning_and_personal_care,5542025.025539442,14.03331823672148,True,True
2018-09-01,supermarkets,cleaning_and_personal_care,6102652.803990001,15.285081751448146,True,True
2018-10-01,supermarkets,cleaning_and_personal_care,6486922.170950002,14.93985317882118,True,True
2018-11-01,supermarkets,cleaning_and_personal_care,6809307.630779995,15.182590281857594,True,True
2018-12-01,supermarkets,cleaning_and_personal_care,7737390.299399996,13.525970682598798,True,True
2019-01-01,supermarkets,cleaning_and_personal_care,7273538.278630001,16.009152879212884,True,True
2019-02-01,supermarkets,cleaning_and_personal_care,6902733.48878,15.479707255573954,True,True
2019-03-01,supermarkets,cleaning_and_personal_care,7753557.686829997,15.183496082840318,True,True
2019-04-01,supermarkets,cleaning_and_personal_care,7347464.876629998,14.8070459585153,True,True
2019-05-01,supermarkets,cleaning_and_personal_care,7602583.365409999,14.972110878517253,True,True
2019-06-01,supermarkets,cleaning_and_personal_care,8048845.872799999,14.79202360332417,True,True
2019-07-01,supermarkets,cleaning_and_personal_care,7868920.346770002,14.295566102310946,True,True
2019-08-01,supermarkets,cleaning_and_personal_care,8632826.213409996,14.467105345385068,True,True
2019-09-01,supermarkets,cleaning_and_personal_care,8902170.017649997,15.378980556961277,True,True
2019-10-01,supermarkets,cleaning_and_personal_care,10075045.155853303,15.190285886040458,True,True
2019-11-01,supermarkets,cleaning_and_personal_care,10247962.264920006,15.083018334809662,True,True
2019-12-01,supermarkets,cleaning_and_personal_care,11316019.271300009,13.548120279096596,True,True
2020-01-01,supermarkets,cleaning_and_personal_care,11066696.534919992,15.776883475947464,True,True
2020-02-01,supermarkets,cleaning_and_personal_care,10866053.983480005,14.988811464037582,True,True
2020-03-01,supermarkets,cleaning_and_personal_care,14387138.382409992,16.772521122002257,True,True
2020-04-01,supermarkets,cleaning_and_personal_care,10786534.828350002,14.380206415890031,True,True
2020-05-01,supermarkets,cleaning_and_personal_care,11160547.922520002,14.200160092603387,True,True
2020-06-01,supermarkets,cleaning_and_personal_care,10828484.987,13.84135137346118,True,True
2020-07-01,supermarkets,cleaning_and_personal_care,11217153.18945,13.82432455205296,True,True
2020-08-01,supermarkets,cleaning_and_personal_care,11365760.88953999,14.134413601432517,True,True
2020-09-01,supermarkets,cleaning_and_personal_care,11089691.915189998,14.39177272271632,True,True
2020-10-01,supermarkets,cleaning_and_personal_care,12442138.224310003,13.944789554333836,True,True
2020-11-01,supermarkets,cleaning_and_personal_care,12606465.75472,13.839038726996197,True,True
2020-12-01,supermarkets,cleaning_and_personal_care,14197119.00349,12.259384917324615,True,True
2021-01-01,supermarkets,cleaning_and_personal_care,14237729.536586002,14.527171331076447,True,True
2021-02-01,supermarkets,cleaning_and_personal_care,13331244.025280004,14.341728716749913,True,True
2021-03-01,supermarkets,cleaning_and_personal_care,14963310.658660004,13.954942624032352,True,True
2021-04-01,supermarkets,cleaning_and_personal_care,14912712.276949998,13.954043546667968,True,True
2021-05-01,supermarkets,cleaning_and_personal_care,14517188.309739998,13.125291260792563,True,True
2021-06-01,supermarkets,cleaning_and_personal_care,14484893.559882898,12.45606330260334,True,True
2021-07-01,supermarkets,cleaning_and_personal_care,15724007.710100004,12.513280945238044,True,True
2021-08-01,supermarkets,cleaning_and_personal_care,15920169.137190009,12.752425772366587,True,True
2021-09-01,supermarkets,cleaning_and_personal_care,16336755.107220002,13.281671501543471,True,True
2021-10-01,supermarkets,cleaning_and_personal_care,18501724.822480004,13.16966028968529,True,True
2021-11-01,supermarkets,cleaning_and_personal_care,18664160.81802101,13.17142030446654,True,True
2021-12-01,supermarkets,cleaning_and_personal_care,21753939.72703201,11.8238759934008,True,True
2022-01-01,supermarkets,cleaning_and_personal_care,21330213.29316198,13.804435946771243,True,True
2022-02-01,supermarkets,cleaning_and_personal_care,20305446.862753984,13.341066718174394,True,True
2022-03-01,supermarkets,cleaning_and_personal_care,22942013.09168,13.57656134942888,True,True
2022-04-01,supermarkets,cleaning_and_personal_care,23135401.469793998,13.056663829104417,True,True
2022-05-01,supermarkets,cleaning_and_personal_care,23580006.796904,13.126141662638155,True,True
2022-06-01,supermarkets,cleaning_and_personal_care,24942763.324251,12.718468123426582,True,True
2022-07-01,supermarkets,cleaning_and_personal_care,29661826.55732899,12.997297176605759,True,True
2022-08-01,supermarkets,cleaning_and_personal_care,29701525.899293,13.17093474515941,True,True
2022-09-01,supermarkets,cleaning_and_personal_care,31549797.519793008,13.590079022390867,True,True
2022-10-01,supermarkets,cleaning_and_personal_care,34883924.96952402,13.130760360979185,True,True
2022-11-01,supermarkets,cleaning_and_personal_care,36853298.44458997,12.940678195080293,True,True
2022-12-01,supermarkets,cleaning_and_personal_care,42596337.785191,11.843250914280793,True,True
2023-01-01,supermarkets,cleaning_and_personal_care,43916900.332911976,13.872362122252193,True,True
2023-02-01,supermarkets,cleaning_and_personal_care,42402304.91883903,13.316595905636747,True,True
2023-03-01,supermarkets,cleaning_and_personal_care,50001611.94448702,13.768922108044702,True,True
2023-04-01,supermarkets,cleaning_and_personal_care,51217629.361540005,13.275210458069923,True,True
2023-05-01,supermarkets,cleaning_and_personal_care,51797044.43213998,13.318956177742368,True,True
2023-06-01,supermarkets,cleaning_and_personal_care,55025136.06765001,12.922591431954512,True,True
2023-07-01,supermarkets,cleaning_and_personal_care,61525726.51527,12.746970889594511,True,True
2023-08-01,supermarkets,cleaning_and_personal_care,69101232.15538998,12.85821460637522,True,True
2023-09-01,supermarkets,cleaning_and_personal_care,74916028.05417,12.91403947377776,True,True
2023-10-01,supermarkets,cleaning_and_personal_care,90536867.61423,12.780754905203764,True,True
2023-11-01,supermarkets,cleaning_and_personal_care,96681658.65979,12.649620502584852,True,True
2023-12-01,supermarkets,cleaning_and_personal_care,141596244.98226005,12.34429960857993,True,True
2024-01-01,supermarkets,cleaning_and_personal_care,169098515.11526,15.348341347672608,True,True
2024-02-01,supermarkets,cleaning_and_personal_care,185386223.02430004,15.539342602781394,True,True
2024-03-01,supermarkets,cleaning_and_personal_care,219272604.36315003,15.409904053654316,True,True
2024-04-01,supermarkets,cleaning_and_personal_care,200297005.3947301,15.00219314756484,True,True
2024-05-01,supermarkets,cleaning_and_personal_care,207431726.2072599,14.681485013035713,True,True
2024-06-01,supermarkets,cleaning_and_personal_care,220692216.42082,14.396857831014415,True,True
2024-07-01,supermarkets,cleaning_and_personal_care,217780603.32597,13.710885302433928,True,True
2024-08-01,supermarkets,cleaning_and_personal_care,236575349.02084005,14.179193483333503,True,True
2024-09-01,supermarkets,cleaning_and_personal_care,237047211.47775,14.954475103524187,True,True
2024-10-01,supermarkets,cleaning_and_personal_care,251665925.7949201,14.81808625143189,True,True
2024-11-01,supermarkets,cleaning_and_personal_care,265386287.15795016,14.547917965402412,True,True
2024-12-01,supermarkets,cleaning_and_personal_care,283513329.85618,12.723799955529861,True,True
2025-01-01,supermarkets,cleaning_and_personal_care,269749096.1901099,14.424806219312527,True,True
2025-02-01,supermarkets,cleaning_and_personal_care,250402286.85362,13.970487558435673,True,True
2025-03-01,supermarkets,cleaning_and_personal_care,287502674.54224026,14.056033303132981,True,True
2025-04-01,supermarkets,cleaning_and_personal_care,253753438.36322,12.845814270720776,True,True
2025-05-01,supermarkets,cleaning_and_personal_care,267959757.06126997,13.482765390274965,True,True
2025-06-01,supermarkets,cleaning_and_personal_care,260192590.74167,12.948111170534354,True,True
2025-07-01,supermarkets,cleaning_and_personal_care,263072546.6056499,12.776507786623595,True,True
2025-08-01,supermarkets,cleaning_and_personal_care,273143223.0310401,12.964096420424893,True,True
2025-09-01,supermarkets,cleaning_and_personal_care,267501397.95122,13.631596123568846,True,True
2025-10-01,supermarkets,cleaning_and_personal_care,297617585.85869986,13.708988119771659,True,True
2025-11-01,supermarkets,cleaning_and_personal_care,301123376.0501198,13.617344460963373,True,True
2025-12-01,supermarkets,cleaning_and_personal_care,339638077.28567,12.14680514543844,True,True
2026-01-01,supermarkets,cleaning_and_personal_care,330300381.29726017,14.120027180679234,True,True
2026-02-01,supermarkets,cleaning_and_personal_care,304437997.5810901,13.751587384985193,True,True
2026-03-01,supermarkets,cleaning_and_personal_care,335009614.16018975,13.59820872532637,True,True
2026-04-01,supermarkets,cleaning_and_personal_care,317617263.92798007,13.236302347322745,True,True
2026-05-01,supermarkets,cleaning_and_personal_care,327068227.40579987,13.06814670006502,True,True
2017-01-01,supermarkets,clothing_and_home_textiles,772371.8476499999,2.772444790126177,True,True
2017-02-01,supermarkets,clothing_and_home_textiles,672290.51653,2.586309685272301,True,True
2017-03-01,supermarkets,clothing_and_home_textiles,667696.6653099998,2.4035151495562728,True,True
2017-04-01,supermarkets,clothing_and_home_textiles,838948.2457500004,2.879592252815267,True,True
2017-05-01,supermarkets,clothing_and_home_textiles,915895.14981,3.27467909705468,True,True
2017-06-01,supermarkets,clothing_and_home_textiles,1001572.00219,3.437963402071611,True,True
2017-07-01,supermarkets,clothing_and_home_textiles,1026743.4961478,3.2927122606714696,True,True
2017-08-01,supermarkets,clothing_and_home_textiles,786415.4840322,2.524212772478001,True,True
2017-09-01,supermarkets,clothing_and_home_textiles,740572.7169650001,2.4263963653267178,True,True
2017-10-01,supermarkets,clothing_and_home_textiles,870481.0824900001,2.6828624120165423,True,True
2017-11-01,supermarkets,clothing_and_home_textiles,864815.70133,2.5716380128062344,True,True
2017-12-01,supermarkets,clothing_and_home_textiles,1278355.0180100007,3.135811503277998,True,True
2018-01-01,supermarkets,clothing_and_home_textiles,931581.0564099996,2.868238216431383,True,True
2018-02-01,supermarkets,clothing_and_home_textiles,905082.79401,2.8518379100059352,True,True
2018-03-01,supermarkets,clothing_and_home_textiles,964070.681,2.6390271078191825,True,True
2018-04-01,supermarkets,clothing_and_home_textiles,953653.69898,2.7955115462683113,True,True
2018-05-01,supermarkets,clothing_and_home_textiles,1148685.7329599997,3.2695213806557955,True,True
2018-06-01,supermarkets,clothing_and_home_textiles,1426312.599570001,3.7203422095927814,True,True
2018-07-01,supermarkets,clothing_and_home_textiles,1357253.2361400006,3.4554653695116877,True,True
2018-08-01,supermarkets,clothing_and_home_textiles,964553.392391654,2.4424077208896815,True,True
2018-09-01,supermarkets,clothing_and_home_textiles,853166.7950261999,2.1368943357010672,True,True
2018-10-01,supermarkets,clothing_and_home_textiles,1010425.31317,2.3270829260948998,True,True
2018-11-01,supermarkets,clothing_and_home_textiles,1023726.6606099998,2.2825848517106144,True,True
2018-12-01,supermarkets,clothing_and_home_textiles,1732097.963240001,3.027933885148603,True,True
2019-01-01,supermarkets,clothing_and_home_textiles,1296604.24847,2.853842908695453,True,True
2019-02-01,supermarkets,clothing_and_home_textiles,1078456.14302,2.418489053511981,True,True
2019-03-01,supermarkets,clothing_and_home_textiles,1250658.57433,2.4491169513789894,True,True
2019-04-01,supermarkets,clothing_and_home_textiles,1179040.51368,2.376072205331673,True,True
